,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Networking:Switch/Hub:747464130200","Buffalo BS-GU2005 Ethernet Switch","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Buffalo BS-GU2005 Ethernet Switch",0,"each (ea)","Count in each",39.28,,,0.00,0,"No","","BS-GU2005","No",,,,,,
,"Active","Inventory Part","Networking:Adapter",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Networking:Adapter:PEX1394A2V2","StarTech.com 2 Port 1394a PCI Express FireWire Card - TI TSB82AA2 Chipset - Plug-and-Play - PCIe...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com 2 Port 1394a PCI Express FireWire Card - TI TSB82AA2 Chipset - Plug-and-Play - PCIe...",0,"each (ea)","Count in each",33.52,,,0.00,0,"No","","PEX1394A2V2","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:TL-WN722N","TP-Link NT Wireless 150NB High Gain USB Adapter 2.4GHz 802.11n/b/g Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link NT Wireless 150NB High Gain USB Adapter 2.4GHz 802.11n/b/g Retail",0,"each (ea)","Count in each",11.63,,,0.00,0,"No","","TL-WN722N","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:PCE-AC58BT","Asus Network PCE-AC58BT AC2100 Dual-Band PCIe 160MHz Wi-Fi Adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network PCE-AC58BT AC2100 Dual-Band PCIe 160MHz Wi-Fi Adapter Retail",0,"each (ea)","Count in each",49.50,,,0.00,0,"No","","PCE-AC58BT","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:USB32HDPRO","StarTech USB 3.0 to HDMI External Video Card Adapter - DisplayLink Certified - 1920x1200 - Multi...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech USB 3.0 to HDMI External Video Card Adapter - DisplayLink Certified - 1920x1200 - Multi...",0,"each (ea)","Count in each",88.78,,,0.00,0,"No","","USB32HDPRO","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:USB-BT500","Asus Network Device USB-BT500 Wireless Bluetooth5.0 USB Adapter USB2.0 Type A Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network Device USB-BT500 Wireless Bluetooth5.0 USB Adapter USB2.0 Type A Retail",0,"each (ea)","Count in each",26.32,,,0.00,0,"No","","USB-BT500","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:ST10GSPEXNDP","StarTech.com Dual Port 10G PCIe Network Adapter Card - Tehuti TN4010 10GBASE-T PCI Express 10GbE...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com Dual Port 10G PCIe Network Adapter Card - Tehuti TN4010 10GBASE-T PCI Express 10GbE...",0,"each (ea)","Count in each",367.35,,,0.00,0,"No","","ST10GSPEXNDP","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:PCE-AX3000","Asus PCE-AX3000 AX3000 Dual Band PCI-Express WiFi6 Bluetooth5.0 adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus PCE-AX3000 AX3000 Dual Band PCI-Express WiFi6 Bluetooth5.0 adapter Retail",0,"each (ea)","Count in each",63.11,,,0.00,0,"No","","PCE-AX3000","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:PCE-AX58BT/CA","Asus PCE-AX58BT/CA AX3000 Dual Band PCI Express WiFi 6 Adapter 160MHz Bluetooth5 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus PCE-AX58BT/CA AX3000 Dual Band PCI Express WiFi 6 Adapter 160MHz Bluetooth5 Retail",0,"each (ea)","Count in each",93.88,,,0.00,0,"No","","PCE-AX58BT","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:PCE-AC56","Asus Network PCE-AC56 Dual-band Wireless-AC1300 PCI-Express Adapter 802.11ac Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network PCE-AC56 Dual-band Wireless-AC1300 PCI-Express Adapter 802.11ac Retail",4,"each (ea)","Count in each",71.80,,,0.00,0,"No","","PCE-AC56","No",,"75.5/1005","76",,,"PCE-AC56"
,"Active","Inventory Part","Networking:Adapter:HDMIDVIFM","StarTech.com HDMI to DVI-D Video Cable Adapter - F/M","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com HDMI to DVI-D Video Cable Adapter - F/M",0,"each (ea)","Count in each",9.02,,,0.00,0,"No","","HDMIDVIFM","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:JU-EC0032-S1","SIIG JU-EC0032-S1 Active ExpressCard/34 Card Adapter - Card adapter ( ExpressCard/34 ) - CardBus","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SIIG JU-EC0032-S1 Active ExpressCard/34 Card Adapter - Card adapter ( ExpressCard/34 ) - CardBus",0,"each (ea)","Count in each",25.41,,,0.00,0,"No","","JU-EC0032-S1","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:PEX4M2E1","StarTech.com M.2 Adapter - x4 PCIe 3.0 NVMe - Low Profile and Full Profile - SSD PCIE M.2 Adapte...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com M.2 Adapter - x4 PCIe 3.0 NVMe - Low Profile and Full Profile - SSD PCIE M.2 Adapte...",0,"each (ea)","Count in each",27.34,,,0.00,0,"No","","PEX4M2E1","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:GC9SM","Startech GC9SM Slimline Serial DB9 Gender Changer - M/M","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Startech GC9SM Slimline Serial DB9 Gender Changer - M/M",0,"each (ea)","Count in each",4.38,,,0.00,0,"No","","GC9SM","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:UB400","TP-Link Bluetooth 4.0 Nano USB Adapter UB400","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Bluetooth 4.0 Nano USB Adapter UB400",0,"each (ea)","Count in each",13.50,,,0.00,0,"No","","UB400","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:ARCHER T2U PLUS","TP-Link Network Adapter ARCHER T2U PLUS","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Network Adapter ARCHER T2U PLUS",0,"each (ea)","Count in each",27.00,,,0.00,0,"No","","ARCHER T2U PLUS","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:TU3-ETG","TRENDnet TU3-ETG USB 3.0 to Gigabit Ethernet Adapter USB - 1 Port(s) - 1 x Network (RJ-45) - Twi...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TRENDnet USB 3.0 to Gigabit Ethernet Adapter USB - 1 Port(s) - 1 x Network (RJ-45) - Twisted Pair",15,"each (ea)","Count in each",14.99,,,0.00,0,"No","","TU3-ETG","No",,"24/1119","25",,,"TU3-ETG"
,"Active","Inventory Part","Networking:Adapter:ARCHER T4E","TP-Link Archer T4E AC1200 Wireless Dual Band PCI Express Adapter WiFi Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Networking Accessory Archer T4E AC1200 Wireless Dual Band PCI Express Adapter WiFi Retail",0,"each (ea)","Count in each",36.00,,,0.00,0,"No","","ARCHER T4E","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:845973098544"," TP-Link TL-WPA8630 KIT V2/CA AC1350 Wi-Fi Range Extender 1300Mbps Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00," TP-Link TL-WPA8630 KIT V2/CA AC1350 Wi-Fi Range Extender 1300Mbps Retail",0,"each (ea)","Count in each",116.50,,,0.00,0,"No","","TL-WPA8630 KIT V2/CA","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:I210T1BLK","Intel Network I210T1BLK Pro 1000 Port Ethernet Server Adapter PCI Express Low Profile","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Network I210T1BLK Pro 1000 Port Ethernet Server Adapter PCI Express Low Profile",0,"each (ea)","Count in each",85.00,,,0.00,0,"No","","I210T1BLK","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:ARCHER T4U","TP-Link Network ARCHER T4U AC1200 Wireless Dual Band USB Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Network ARCHER T4U AC1200 Wireless Dual Band USB Adapter",0,"each (ea)","Count in each",34.00,,,0.00,0,"No","","ARCHER T4U","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:ARCHER T2U NANO","TP-Link Network Archer T2U Nano AC600 Nano Wireless USB Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Network Archer T2U Nano AC600 Nano Wireless USB Adapter",0,"each (ea)","Count in each",15.31,,,0.00,0,"No","","ARCHER T2U NANO","No",,"19/0805","21",,,
,"Active","Inventory Part","Networking:Adapter:TL-UE300","TP-Link TL-UE300 USB3.0 to Gigabit Ethernet Network Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link TL-UE300 USB3.0 to Gigabit Ethernet Network Adapter",9,"each (ea)","Count in each",14.99,,,0.00,0,"No","","TL-UE300","No",,"15.5/0526","16.5",,,"TL-UE300"
,"Active","Inventory Part","Networking:Adapter:065030862974","StarTech US1GC30W USB-C to Gigabit Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech US1GC30W USB-C to Gigabit Adapter",0,"each (ea)","Count in each",30.50,,,0.00,0,"No","","US1GC30W","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:065030850834","StarTech.com DVI-D to VGA Active Adapter Converter Cable - 1920x1200","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com DVI-D to VGA Active Adapter Converter Cable - 1920x1200",0,"each (ea)","Count in each",36.98,,,0.00,0,"No","","DVI2VGAE","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:TL-PoE150S","TP-LINK TL-PoE150S PoE Splitter Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-LINK TL-PoE150S PoE Splitter Adapter",0,"each (ea)","Count in each",25.41,,,0.00,0,"No","","TL-PoE150S","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:886227513031","Asus USB-AC51 Dual-Band Wireless-AC600 802.11ac Wi-Fi USB2.0 Adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network USB-AC51 Dual-Band Wireless-AC600 802.11ac Wi-Fi USB2.0 Adapter Retail",0,"each (ea)","Count in each",36.40,,,0.00,0,"No","","USB-AC51","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:EXPI9301CTBLK"," Intel EXPI9301CTBLK PRO/1000 CT Desktop Adapter PCI Express Bulk..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00," Intel EXPI9301CTBLK PRO/1000 CT Desktop Adapter PCI Express Bulk..",1,"each (ea)","Count in each",35.30,,,0.00,0,"No","","EXPI9301CTBLK","No",,"38.5","39","59.99/0403",,"EXPI9301CTBLK"
,"Active","Inventory Part","Networking:Adapter:TL-WN725N","TP-Link TL-WN725N 150Mbps Wireless-N Nano USB Adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link TL-WN725N 150Mbps Wireless-N Nano USB Adapter Retail",2,"each (ea)","Count in each",9.01,,,0.00,0,"No","","TL-WN725N","No",,"14.5","15",,,"TL-WN725N"
,"Active","Inventory Part","Networking:Adapter:PCE-AC55BT B1","Asus PCE-AC55BT B1 AC1200 Dual-Band PCI Express Wi-Fi Adapter with Bluetooth 4.2 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus PCE-AC55BT B1 AC1200 Dual-Band PCI Express Wi-Fi Adapter with Bluetooth 4.2 Retail",0,"each (ea)","Count in each",43.95,,,0.00,0,"No","","PCE-AC55BT B1","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:USB-AC53 NANO","Asus USB-AC53 Nano/CA AC1200 Dual-band USB Wi-Fi Adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Networking Accessory USB-AC53 Nano/CA AC1200 Dual-band USB Wi-Fi Adapter Retail",0,"each (ea)","Count in each",45.59,,,0.00,0,"No","","USB-AC53 NANO","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:USB-BT400","Asus Wireless Network USB-BT400 Bluetooth v4.0 USB2.0 3Mbps USB Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Wireless Network USB-BT400 Bluetooth v4.0 USB2.0 3Mbps USB Adapter",0,"each (ea)","Count in each",15.90,,,0.00,0,"No","","USB-BT400","No",,"17.5/1026","17.5",,,
,"Active","Inventory Part","Networking:Adapter:845973092559","TP-Link Network Archer T6E Wireless AC1300 Dual Bankd PCI-E Adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Network Archer T6E Wireless AC1300 Dual Bankd PCI-E Adapter Retail",0,"each (ea)","Count in each",52.93,,,0.00,0,"No","","ARCHER T6E","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:735858310208","Intel X550T2BLK Ethernet Converged Network Adapter X550-T2","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel X550T2BLK Ethernet Converged Network Adapter X550-T2",0,"each (ea)","Count in each",394.00,,,0.00,0,"No","","X550T2BLK","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:TL-WN881ND","TP-Link TL-WN881ND Wireless N300 PCI Express Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link TL-WN881ND Wireless N300 PCI Express Adapter",0,"each (ea)","Count in each",23.00,,,0.00,0,"No","","TL-WN881ND","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:E10G42BFSR","Intel E10G42BFSR X520-SR2 10GBE 2PT LC PCIe VM Fcoe iSCSI Ipsec PCIe Server Network Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel E10G42BFSR X520-SR2 10GBE 2PT LC PCIe VM Fcoe iSCSI Ipsec PCIe Server Network Adapter",0,"each (ea)","Count in each",614.61,,,0.00,0,"No","","E10G42BFSR","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:TG-3468","TP-Link TG-3468 1Port 10/100/1000Mbps Gigabit PCI-Express Network Adapter Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link TG-3468 1Port 10/100/1000Mbps Gigabit PCI-Express Network Adapter Retail",7,"each (ea)","Count in each",12.92,,,0.00,0,"No","","TG-3468","No",,"15.5/1026","15.50",,,"TG-3468"
,"Active","Inventory Part","Networking:Adapter:845973092573","TP-Link AC450 Archer T1U Wireless Nano USB Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link AC450 Archer T1U Wireless Nano USB Adapter",0,"each (ea)","Count in each",21.81,,,0.00,0,"No","","ARCHER T1U","No",,,,,,
,"Active","Inventory Part","Networking:Adapter:AOC-SGP-i2","SuperMicro AOC-SGP-i2 Gigabit Networking Adapter PCIe Dual-Port 2xRJ45Copper Low-Profile i350 chip","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SuperMicro AOC-SGP-i2 Gigabit Networking Adapter PCIe Dual-Port 2xRJ45Copper Low-Profile i350 chip",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","AOC-SGP-i2","No",,,,,,
,"Active","Inventory Part","Networking:Router",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Networking:Router:ARCHER AX20","TP-Link RT Archer AX20 AX1800 Gigabit Wi-Fi 6 Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link RT Archer AX20 AX1800 Gigabit Wi-Fi 6 Router",-1,"each (ea)","Count in each",134.45,,,0.00,0,"No","","ARCHER AX20","No",,,,,,
,"Active","Inventory Part","Networking:Router:RE650","TP-Link RE650 AC2600 Wi-Fi Range Extender Wall Plugged Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Networking RE650 AC2600 Wi-Fi Range Extender Wall Plugged Retail",0,"each (ea)","Count in each",116.49,,,129.00,145.77,"No","","RE650","No",,,,,,
,"Active","Inventory Part","Networking:Router:RT-AX58U/CA","ASUS Router RT-AX58U/CA Ultra-Fast Dual Band Gigabit Wireless Router WiFi 6","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Router RT-AX58U/CA Ultra-Fast Dual Band Gigabit Wireless Router WiFi 6",0,"each (ea)","Count in each",194.00,,,0.00,0,"No","","RT-AX58U/CA","No",,"208/1210","210",,,"RT-AX58U/CA"
,"Active","Inventory Part","Networking:Router:ARCHER C1200","TP-Link Router Archer C1200 Wireless Dual Band Router 3xAntennas Gigabit Ethernet","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Router Archer C1200 Wireless Dual Band Router 3xAntennas Gigabit Ethernet",0,"each (ea)","Count in each",71.78,,,0.00,0,"No","","ARCHER C1200","No",,,,,,
,"Active","Inventory Part","Networking:Router:RT-AC66U B1/CA","Asus Network RT-AC66U B1 CA 802.11ac Dual-Band Wireless AC1750 Gigabit Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network RT-AC66U B1 CA 802.11ac Dual-Band Wireless AC1750 Gigabit Router",0,"each (ea)","Count in each",89.07,,,0.00,0,"No",""," RT-AC66U B1/CA","No",,,,,,
,"Active","Inventory Part","Networking:Router:RT-AC68U/CA","ASUS Wirless Router RT-AC68U CA 1900Mbps 802.11ac Dual Band USB","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Wirless Router RT-AC68U CA 1900Mbps 802.11ac Dual Band USB",0,"each (ea)","Count in each",161.19,,,0.00,0,"No","","RT-AC68U/CA","No",,,,,,
,"Active","Inventory Part","Networking:Router:ARCHER AX50","TP-Link RT Archer AX50 AX3000 Gigabit Wi-Fi Router 2402 574Mbps 5 2.4GHz","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link RT Archer AX50 AX3000 Gigabit Wi-Fi Router 2402 574Mbps 5 2.4GHz",0,"each (ea)","Count in each",184.00,,,0.00,0,"No","","ARCHER AX50","No",,"193/1026","194",,,
,"Active","Inventory Part","Networking:Router:GT-AC2900/CA","Asus Network GT-AC2900 CA AC2900 Dual Band WiFi Gaming Router 2.4GHz 5GHz","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network GT-AC2900 CA AC2900 Dual Band WiFi Gaming Router 2.4GHz 5GHz",1,"each (ea)","Count in each",199.99,,,0.00,0,"No","","GT-AC2900/CA","No",,"204/1026","205",,,"GT-AC2900/CA"
,"Active","Inventory Part","Networking:Router:GT-AC5300","Asus Network GT-AC5300 CA AC5300 Wireless Tri-band Gaming Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Network GT-AC5300 CA AC5300 Wireless Tri-band Gaming Router",1,"each (ea)","Count in each",298.99,,,0.00,0,"No","","GT-AC5300","No",,,,,,
,"Active","Inventory Part","Networking:Router:RT-AX92U/CA","ASUS RT-AX92U/CA AX6100 Tri-band WiFi6 AiMesh mesh wifi system 2.4/5GHz Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS RT-AX92U/CA AX6100 Tri-band WiFi6 AiMesh mesh wifi system 2.4/5GHz Retail",0,"each (ea)","Count in each",268.00,,,0.00,0,"No","","RT-AX92U/CA","No",,,,,,
,"Active","Inventory Part","Networking:Router:RV042","Cisco RV042 4-port Fast Ethernet VPN Router-Dual WAN","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cisco RV042 4-port Fast Ethernet VPN Router-Dual WAN",0,"each (ea)","Count in each",181.64,,,0.00,0,"No","","RV042","No",,,,,,
,"Active","Inventory Part","Networking:Router:ARCHER C20","TP-Link NT Archer C20 WL Dual Band AC750 Wi-Fi Router 2.4GHz 5GHz","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link NT Archer C20 WL Dual Band AC750 Wi-Fi Router 2.4GHz 5GHz",0,"each (ea)","Count in each",26.00,,,0.00,0,"No","","ARCHER C20","No",,,,,,
,"Active","Inventory Part","Networking:Router:RT-AC5300/CA","Asus Router RT-AC5300 CA Tri-Band 4x4 AC5300 Wireless","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Router RT-AC5300 CA Tri-Band 4x4 AC5300 Wireless",7,"each (ea)","Count in each",245.00,,,0.00,0,"No","","RT-AC5300/CA","No",,"285/1005","288",,,"RT-AC5300/CA"
,"Active","Inventory Part","Networking:Router:RT-N10","Asus RT-N10 Wireless-N Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus RT-N10 Wireless-N Router",0,"each (ea)","Count in each",27.00,,,0.00,0,"No","","RT-N10","No",,,,,,
,"Active","Inventory Part","Networking:Router:ARCHER C60","TP-Link AC1350 dual Band Wireless Wi-Fi Router w/5 External antennas","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link AC1350 dual Band Wireless Wi-Fi Router w/5 External antennas",0,"each (ea)","Count in each",53.68,,,0.00,0,"No","","ARCHER C60","No",,,,,,
,"Active","Inventory Part","Networking:Router:745883560530","Cisco RV042 4-port Fast Ethernet VPN Router-Dual WAN","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cisco RV042 4-port Fast Ethernet VPN Router-Dual WAN",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","RV042","No",,,,,,
,"Active","Inventory Part","Networking:Router:SRS60-100CNS","ORBI PRO AC3000 TRI-BAND ADD-ON SATELLITE","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ORBI PRO AC3000 TRI-BAND ADD-ON SATELLITE",0,"each (ea)","Count in each",333.27,,,0.00,0,"No","","SRS60-100CNS","No",,,,,,
,"Active","Inventory Part","Networking:Router:SRK60-100CNS","NETGEAR Orbi Pro SRK60 - Wi-Fi system - 802.11a/b/g/n/ac - desktop, wall-mountable, ceiling-moun...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"NETGEAR Orbi Pro SRK60 - Wi-Fi system - 802.11a/b/g/n/ac - desktop, wall-mountable, ceiling-moun...",0,"each (ea)","Count in each",575.00,,,0.00,0,"No","","SRK60-100CNS","No",,,,,,
,"Active","Inventory Part","Networking:Router:845973084226","TP-Link Router Archer A10 AC2600 MU-MIMO Wi-Fi Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-Link Router Archer A10 AC2600 MU-MIMO Wi-Fi Router",0,"each (ea)","Count in each",129.99,,,0.00,0,"No","","Archer A10","No",,,,,,
,"Active","Inventory Part","Networking:Router:845973041175","TP-LINK SafeStream TL-R600VPN VPN 5 Ports Gigabit Ethernet Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-LINK SafeStream TL-R600VPN VPN 5 Ports Gigabit Ethernet Router",0,"each (ea)","Count in each",59.43,,,0.00,0,"No","","TL-R600VPN","No",,,,,,
,"Active","Inventory Part","Networking:Router:UAP-AC-PRO","Ubiquiti UAP-AC-PRO 802.11ac Dual-Radio Pro Access Point","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Ubiquiti Networks UniFi 802.11ac Dual-Radio Pro Access Point",0,"each (ea)","Count in each",180.21,,,0.00,0,"No","","UAP-AC-PRO","No",,,,,,
,"Active","Inventory Part","Networking:Router:845973070687","TP-LINK TL-WA850RE 300Mbps Universal Wi-Fi Range Extender","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-LINK TL-WA850RE 300Mbps Universal Wi-Fi Range Extender",0,"each (ea)","Count in each",18.00,,,0.00,0,"No","","TL-WA850RE","No",,,,,,
,"Active","Inventory Part","Networking:Router:610839055470","Asus RT-G32 Wireless G Router, 802.11B/802.00G","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus RT-G32 Wireless G Router, 802.11B/802.00G",0,"each (ea)","Count in each",21.00,,,0.00,0,"No","","RT-G32","No",,,,,,
,"Active","Inventory Part","Networking:Router:886227849925","ASUS RT-AC3200 Wireless Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS RT-AC3200. 600+1300+1300Mpbs. 6 external antennas. 2.4GHz/5GHz. 4x GB LAN. Chipset Broadcom...",0,"each (ea)","Count in each",243.66,,,0.00,0,"No","","RT-AC3200","No",,,,,,
,"Active","Inventory Part","Networking:Router:ARCHER C7","TP-LINK Archer C7 AC1750 Dual Band Wireless AC Gigabit Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"TP-LINK Archer C7 AC1750 Dual Band Wireless AC Gigabit Router",1,"each (ea)","Count in each",65.00,,,0.00,0,"No","","ARCHER C7","No",,"78/0805","79",,,"ARCHER C7"
,"Active","Inventory Part","Networking:Router:889349119327","Asus RT-N600 IEEE 802.11n Ethernet Wireless Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus RT-N600 IEEE 802.11n Ethernet Wireless Router",0,"each (ea)","Count in each",44.99,,,0.00,0,"No","","RT-N600/CA","No",,,,,,
,"Active","Inventory Part","Networking:Router:889349107089","Asus SRT-AC1900 OnHub Wireless Router From Google and Asus","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus SRT-AC1900 OnHub Wireless Router From Google and Asus",0,"each (ea)","Count in each",119.88,,,0.00,0,"No","","SRT-AC1900","No",,,,,,
,"Active","Inventory Part","Networking:Router:889349127124","ASUS RT-AC1200G/CA 802.11n AC1200 Dualband Wireless Router with 1xUSB 2.0 port","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS RT-AC1200G/CA 802.11n AC1200 Dualband Wireless Router with 1xUSB 2.0 port",0,"each (ea)","Count in each",79.99,,,0.00,0,"No","","RT-AC1200G/CA","No",,,,,,
,"Active","Inventory Part","Networking:Router:790069401527","D-Link DIR-818L Wireless AC750 Dual Band Gigabit Router","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"D-Link DIR-818L Wireless AC750 Dual Band Gigabit Router",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","DIR-818L","No",,,,,,
,"Active","Inventory Part","Networking:Router:RT-N12/D1","ASUS RT-N12/D1 802.11 N300 ROUTER","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS RT-N12/D1 802.11 N300 ROUTER",0,"each (ea)","Count in each",29.99,,,0.00,0,"No","","RT-N12/D1","No",,,,,,
,"Active","Inventory Part","Networking:Router:610839095742","ASUS RT-N16 MULTI-FUNCTIONAL GIGABIT WIRELESS N ROUTER WITH STORAGE, PRINTER, MEDIA SERVER","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS RT-N16 MULTI-FUNCTIONAL GIGABIT WIRELESS N ROUTER WITH STORAGE, PRINTER, MEDIA SERVER",0,"each (ea)","Count in each",94.83,,,0.00,0,"No","","RT-N16","No",,"98","99",,,
,"Active","Inventory Part","Notebook",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
