,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Monitor:32-39:719192199781","LG 32MP58HQ-P Black 31.5in 5ms HDMI IPS LED Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 32MP58HQ-P Black 31.5in 5ms HDMI Widescreen IPS LED Backlight Large Format Monitor",0,"each (ea)","Count in each",189.00,,,0.00,0,"No","","32MP58HQ-P","No",,,,,,
,"Active","Inventory Part","Monitor:27-31",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Monitor:27-31:VG279Q","ASUS VG279Q 27"" Full HD 1080p IPS 144Hz 1ms (MPRT) DP HDMI DVI Eye Care Gaming Monitor with Free...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS VG279Q 27"" Full HD 1080p IPS 144Hz 1ms (MPRT) DP HDMI DVI Eye Care Gaming Monitor with Free...",0,"each (ea)","Count in each",389.99,,,0.00,0,"No","","VG279Q","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:UM.HX1AA.015","ACER KS271 BMIDPX 27W FHD BLK TN Panel,1920x1080 @ 144Hz,1ms (GTG)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ACER KS271 BMIDPX 27W FHD 1920X1080 BLK",0,"each (ea)","Count in each",312.91,,,329.00,371.77,"No","","UM.HX1AA.015","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:LS27F354FHNXZA","Samsung LS27F350FHNXZA 27"" PLS LED Monitor 1920 x 1080, 4ms, 1000:1 VGA, HDMI","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Samsung LS27F350FHNXZA 27"" PLS LED Monitor 1920 x 1080, 4ms, 1000:1 VGA, HDMI",1,"each (ea)","Count in each",183.00,"Elco (Infonec)",,0.00,0,"No","","LS27F354FHNXZA","No",,"194/0511","195",,,"LS27F354FHNXZA"
,"Active","Inventory Part","Monitor:27-31:UP2716D","Dell UltraSharp UP2716D 27"" LED monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Dell UltraSharp UP2716D 27"" LED monitor",0,"each (ea)","Count in each",790.17,,,0.00,0,"No","","UP2716D","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:27BK430H-B","LG 27BK430H-B 27in LED 1080P HDMI VGA","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 27BK430H-B 27in LED 1080P HDMI VGA",0,"each (ea)","Count in each",179.90,,,0.00,0,"No","","27BK430H-B","No",,"194/0330","196",,,
,"Active","Inventory Part","Monitor:27-31:766907899139","Viewsonic VA2719-2K-SMHD 27"" WQHD WLED LCD Monitor - 16:9 - Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Viewsonic VA2719-2K-SMHD 27"" WQHD WLED LCD Monitor - 16:9 - Black",0,"each (ea)","Count in each",264.65,,,0.00,0,"No","","VA2719-2K-SMHD","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:886227177738","Asus VS278Q-P 27in Full HD LED LCD Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus VS278Q-P 27in Full HD LED LCD Monitor",0,"each (ea)","Count in each",221.59,,,0.00,0,"No","","VS278Q-P","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:719192613607","LG 27MP59HT-P 27in HDMI, D-Sub","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 27MP59HT-P 27in HDMI, D-Sub",0,"each (ea)","Count in each",177.00,,,0.00,0,"No","","27MP59HT-P","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:719192617315","LG 27GK750F-B 27in Full HD LCD Monitor - 16:9 - Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 27GK750F-B 27"" Full HD LCD Monitor - 16:9 - Black",0,"each (ea)","Count in each",391.14,,,0.00,0,"No","","27GK750F-B","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:719192625648","LG 27UL650-W 27"" 4K UHD WLED LCD Monitor - 16:9 - Gray","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 27UL650-W 27"" 4K UHD WLED LCD Monitor - 16:9 - Gray",0,"each (ea)","Count in each",491.54,,,0.00,0,"No","","27UL650-W","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:889349761625","Asus VP28UQG 28 inch 4K Ultra HD DisplayPort / HDMI Sync / FreeSync Eye Care Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Monitor VP28UQG 28 inch 4K Ultra HD 3840x2160 1ms DisplayPort/HDMI Sync/FreeSync Eye Care R...",0,"each (ea)","Count in each",354.99,,,0.00,0,"No","","VP28UQG","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:887276151625","Samsung Black High Glossy 16:9 1920x1080 (FHD) 27in FHD 16:9 Curved Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Samsung Black High Glossy 16:9 1920x1080 (FHD) 27in FHD 16:9 Curved Monitor 1x 15 pin D-Sub (VGA...",0,"each (ea)","Count in each",219.99,,,0.00,0,"No","","LC27F396FHNXZA","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:887276138176","Samsung SF350 Series S27F350FHN - LED monitor - 27in (LS27F350FHNXZA)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Samsung SF350 Series S27F350FHN - LED monitor - 27in",0,"each (ea)","Count in each",210.00,,,0.00,0,"No","","LS27F350FHNXZA","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:840046032890","BenQ SW2700PT 27"" LED LCD Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"BenQ SW2700PT 27"" LED LCD Monitor",0,"each (ea)","Count in each",703.77,,,0.00,0,"No","","SW2700PT","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:840046035495","BenQ PD2700Q 27"" LED LCD Monitor 16:9 - 12ms","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"BenQ PD2700Q 27"" LED LCD Monitor 16:9 - 12ms",0,"each (ea)","Count in each",371.58,,,0.00,0,"No","","PD2700Q","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:824142152645","MSI Optix MAG27C 27"" FreeSync LED Curved Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI Optix MAG27C 27"" FreeSync LED Curved Monitor",0,"each (ea)","Count in each",394.00,,,0.00,0,"No","","MAG27C","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:889349747155","Asus VG278Q LED 27 inch FHD 1920x1080 100000000:1 1ms HDMI/DVI Dual-link Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus VG278Q LED 27 inch FHD 1920x1080 100000000:1 1ms HDMI/DVI Dual-link Retail",0,"each (ea)","Count in each",349.00,,,0.00,0,"No","","VG278Q","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:719192617438","LGE 29WK500-P 29 Full HD IPS 21:9 UltraWide AMD FreeSync 2560x1080 5ms 8bits Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LGE 29WK500-P 29 Full HD IPS 21:9 UltraWide AMD FreeSync 2560x1080 5ms 8bits Retail",0,"each (ea)","Count in each",243.00,,,0.00,0,"No","","29WK500-P","No",,,,,,
,"Active","Inventory Part","Monitor:27-31:889349108499","ASUS VP279Q-P Wall Mountable 27"" Frame-less IPS Monitor with Eye Care Features","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS VP279Q-P Wall Mountable 27"" Frame-less IPS Monitor with Eye Care Features",0,"each (ea)","Count in each",266.37,,,0.00,0,"No","","VP279Q-P","No",,,,,,
,"Active","Inventory Part","Monitor:23-26",,"H","H","Salary","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Monitor:23-26:V246HQL","Acer V246HQL 23.6"" LED LCD Monitor..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Acer V246HQL 23.6"" LED LCD Monitor..",-3,"each (ea)","Count in each",0.00,,,0.00,0,"No","","V246HQL","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:UM.UV6AA.C01","Acer V246HQL 24inch LCD UM.UV6AA.C01","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Acer V246HQL 24inch LCD UM.UV6AA.C01",0,"each (ea)","Count in each",119.55,,,0.00,0,"No","","UM.UV6AA.C01","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:SE2417HGX","DELL 24"" LCD SE2417HGX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"DELL 24"" LCD SE2417HGX",0,"each (ea)","Count in each",178.00,,,0.00,0,"No","","SE2417HGX","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:25UM58-P","LG 25UM58-P 25"" 21:9 Ultra-Wide IPS LED Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 25UM58-P 25"" 21:9 Ultra-Wide IPS LED Monitor",0,"each (ea)","Count in each",209.99,,,0.00,0,"No","","25UM58-P","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:UP2561D","Dell UltraSharp UP2516D Black 25"" 2K Widescreen LED-Backlight Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Dell UltraSharp UP2516D Black 25"" 2K Widescreen LED-Backlight Monitor",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","UP2516D","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:24BK750Y-B","LG 24BK750Y-B 23.8"" LED","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 24BK750Y-B 23.8"" LED",0,"each (ea)","Count in each",241.00,,,0.00,0,"No","","24BK750Y-B","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:610839331871","Asus VE248H 24in Full HD LED LCD Monitor - 16:9 - Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus VE248H 24in Full HD LED LCD Monitor - 16:9 - Black",0,"each (ea)","Count in each",145.82,,,0.00,0,"No","","VE248H","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:766907844818","Viewsonic VP2468 24"" Wide LED","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Viewsonic VP2468 24"" Wide LED",0,"each (ea)","Count in each",274.26,,,0.00,0,"No","","VP2468","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:610839367924","ASUS VS248H-P 24in 1920x1080 2ms HDMI DVI VGA LED Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS VS248H-P 24in 1920x1080 2ms HDMI DVI VGA LED Monitor",0,"each (ea)","Count in each",145.82,,,0.00,0,"No","","VS248H-P","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:22BK430H-B","LG Monitor 22BK430H-B 22 inch","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG Monitor 22BK430H-B 22 inch",0,"each (ea)","Count in each",106.00,,,0.00,0,"No","","22BK430H-B","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:766907851915","ViewSonic TD2421 24in LCD Touchscreen","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ViewSonic TD2421 24"" LCD Touchscreen Monitor - 16:9 - 5 ms - Optical - Multi-touch Screen - 1920...",0,"each (ea)","Count in each",318.00,,,0.00,0,"No","","TD2421","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:719192620018","LG 24BK400H-B 24"" Full HD LCD Monitor - 16:9 - Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 24BK400H-B 24"" Full HD LCD Monitor - 16:9 - Black",0,"each (ea)","Count in each",123.00,,,0.00,0,"No","","24BK400H-B","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:24MP50HQ-P","LG 24MP50HQ-P 24in LED 1920x1080 IPS Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 24MP50HQ-P 24"" LED 1920x1080 IPS Monitor",0,"each (ea)","Count in each",121.00,,,0.00,0,"No","","24MP50HQ-P","No",,"128/0511","129",,,"24MP50HQ-P"
,"Active","Inventory Part","Monitor:23-26:24BK430H-B","LPG 24BK430H-B 23.8in 1920 x 1080  - HMO - VEGA Full HUD LED LCD Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LPG 24BK430H-B 23.8in 1920 x 1080  - HMO - VEGA Full HUD LED LCD Monitor",1,"each (ea)","Count in each",134.00,,,0.00,0,"No","","24BK430H-B","No",,"143/0511","144",,,"24BK430H-B"
,"Active","Inventory Part","Monitor:23-26:889349100943","Asus VP247H-P 23.6 inch HDMI / DVD-I / D-Sub Speaker Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Monitor VP247H-P 23.6 inch Wide 1ms(GTG) 100M:1 1920x1080 HDMI/DVD-I/D-Sub Speaker Retail",0,"each (ea)","Count in each",165.33,,,0.00,0,"No","","VP247H-P","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:719192199699","LG 24MP58VQ-P 23.8inch Screen LED-Lit Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 24MP58VQ-P 23.8inch Screen LED-Lit Black",0,"each (ea)","Count in each",155.99,,,0.00,0,"No","","24MP58VQ-P","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:766907801910","Viewsonic VG2439Smh 24in LED LCD Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Viewsonic VG2439Smh 24in LED LCD Monitor",0,"each (ea)","Count in each",196.11,,,0.00,0,"No","","VG2439SMH","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:884116230731","Dell P2417H 23.8"" LED LCD Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Dell P2417H 23.8"" LED LCD Monitor",0,"each (ea)","Count in each",265.17,,,0.00,0,"No","","P2417H","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:719192199149","LG 24M38D-B 24"" Widescreen LED Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 24M38D-B 24"" Widescreen LED Monitor",0,"each (ea)","Count in each",112.44,,,0.00,0,"No","","24M38D-B","No",,,,,,
,"Active","Inventory Part","Monitor:23-26:719192609075","LG Business 24BK550Y-B 23.8"" LED LCD Monitor - 16:9 - 5 ms - 1920 x 1080 - 16.7 Million Colors -...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG Business 24BK550Y-B 23.8"" LED LCD Monitor - 16:9 - 5 ms - 1920 x 1080 - 16.7 Million Colors -...",0,"each (ea)","Count in each",189.00,,,0.00,0,"No","","24BK550Y-B","No",,,,,,
,"Active","Inventory Part","Monitor:20-22",,"H","H","Salary","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Monitor:20-22:22BK400H-B","LG 21.5in Full HD LED LCD Monitor - 16:9 - Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 21.5in Full HD LED LCD Monitor - 16:9 - Black",0,"each (ea)","Count in each",103.50,,,0.00,0,"No","","22BK400H-B","No",,"106","107",,,
,"Active","Inventory Part","Monitor:20-22:888863197361","Acer UT220HQL 21.5"" LCD Touchscreen Monitor - 16:9 - 8 ms - Multi-touch Screen - 1920 x 1080","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Acer UT220HQL 21.5"" LCD Touchscreen Monitor - 16:9 - 8 ms - Multi-touch Screen - 1920 x 1080",0,"each (ea)","Count in each",264.00,,,0.00,0,"No","","UM.WW0AA.004","No",,,,,,
,"Active","Inventory Part","Monitor:20-22:886541985965","Acer V226HQL 21.5"" 1920x1080 Black (UM.WV6AA.A03)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Acer V226HQL 21.5"" 1920x1080 Black",0,"each (ea)","Count in each",127.51,,,0.00,0,"No","","UM.WV6AA.A03","No",,,,,,
,"Active","Inventory Part","Monitor:20-22:719192199644","LG 22MP58VQ-P 22"" Full HD IPS LED Monitor 1920 x 1080, 5ms, DCR 5,000,000:1 VGA, HDMI, DVI-D","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 22MP58VQ-P 22"" Full HD IPS LED Monitor 1920 x 1080, 5ms, DCR 5,000,000:1 VGA, HDMI, DVI-D",0,"each (ea)","Count in each",117.00,,,0.00,0,"No","","22MP58VQ-P","No",,,,,,
,"Active","Inventory Part","Monitor:20-22:719192199132","LG 22M38D-B 22"" Widescreen LED Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LG 22M38D-B 22"" Widescreen LED Monitor",0,"each (ea)","Count in each",99.99,,,0.00,0,"No","","22M38D-B","No",,,,,,
,"Active","Inventory Part","Monitor:20 or below",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Monitor:20 or below:886227361663","Asus VS197T-P 18.5in WXGA LED LCD Monitor - 16:9 - Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus VS197T-P 18.5in WXGA LED LCD Monitor - 16:9 - Black",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","VS197T-P","No",,,,,,
,"Active","Inventory Part","Monitor:20 or below:889349495537","Asus VT168H 15.6in LCD Touchscreen Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus VT168H 15.6in LCD Touchscreen Monitor",0,"each (ea)","Count in each",209.63,,,0.00,0,"No","","VT168H","No",,,,,,
,"Active","Inventory Part","Monitor:20 or below:834619004292","Elo 1002L 10.1in LCD Touchscreen Monitor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Elo 1002L 10.1in LCD Touchscreen Monitor",0,"each (ea)","Count in each",388.53,,,0.00,0,"No","","E045337","No",,,,,,
,"Active","Inventory Part","Motherboard",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1200",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","LGA1200","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1200:ROG STRIX Z490-H GAMING","Asus ROG STRIX Z490-H GAMING Z490 LGA1200 10th Gen Intel Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus ROG STRIX Z490-H GAMING Z490 LGA1200 10th Gen Intel Motherboard",2,"each (ea)","Count in each",288.99,,,0.00,0,"No","","ROG STRIX Z490-H GAMING","No",,"303/0519","305","379.99",,
,"Active","Inventory Part","Motherboard:LGA1200:PRIME Z490-P","ASUS Prime Z490-A LGA 1200 Intel 10th Gen ATX motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Prime Z490-A LGA 1200 Intel 10th Gen ATX motherboard",5,"each (ea)","Count in each",199.82,,,0.00,0,"No","","PRIME Z490-P","No",,"212/0519","215","249.99",,"PRIME Z490-P"
,"Active","Inventory Part","Motherboard:Others",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Motherboard:Others:672042324538","Supermicro Motherboard MBD-X11SCA-F-O Core i3 S1151 C246 Up to 64GB PCIE SATA ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro Motherboard MBD-X11SCA-F-O Core i3 S1151 C246 Up to 64GB PCIE SATA ATX Retail",0,"each (ea)","Count in each",360.50,,,0.00,0,"No",""," MBD-X11SCA-F-O","No",,,,,,
,"Active","Inventory Part","Motherboard:Others:DBM10JNP2SB","Intel DBM10JNP2SB Juniper Pass Server Board Single Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel DBM10JNP2SB Juniper Pass Server Board Single Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No",""," DBM10JNP2SB","No",,,,,,
,"Active","Inventory Part","Motherboard:Others:672042226412","Supermicro MBD-A1SRi-2358F-O Atom C2358 SoC SATA PCIe Brown Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro MBD-A1SRi-2358F-O Atom C2358 SoC SATA PCIe Brown Box",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","MBD-A1SRI-2358F-O","No",,,,,,
,"Active","Inventory Part","Motherboard:Others:672042093557","SUPERMICRO MBD-X9DAi-O Extended ATX Server Motherboard Dual LGA 2011","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SUPERMICRO MBD-X9DAi-O Extended ATX Server Motherboard Dual LGA 2011",0,"each (ea)","Count in each",668.00,,,0.00,0,"No","","MBD-X9DAI-O","No",,,,,,
,"Active","Inventory Part","Motherboard:Others:889349910375","Asus WS C621E Sage EEB Server Motherboard Dual LGA 3467 Intel C621","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus WS C621E Sage EEB Server Motherboard Dual LGA 3467 Intel C621",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","WS C621E","No",,,,,,
,"Active","Inventory Part","Motherboard:Others:672042272358","SuperMicro MBD-X11DPL-I-O Xeon Dual Socket S3647 C621 Max.512GB PCI-E ATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SuperMicro MBD-X11DPL-I-O Xeon Dual Socket S3647 C621 Max.512GB PCI-E ATX",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","MBD-X11DPL-I-O","No",,,,,,
,"Active","Inventory Part","Motherboard:Others:672042286126","SuperMicro MBD-H11DSI-NT-B Dual AMD EPYC 7000-series SP3 SoC PCIe","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SuperMicro MBD-H11DSI-NT-B Dual AMD EPYC 7000-series SP3 SoC PCIe",0,"each (ea)","Count in each",795.00,,,0.00,0,"No","","MBD-H11DSI-NT-B","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA2011-3",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Motherboard:LGA2011-3:672042176809","SUPERMICRO MBD-X10SRA-O ATX Server Motherboard LGA 2011-3","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SUPERMICRO MBD-X10SRA-O ATX Server Motherboard LGA 2011-3",0,"each (ea)","Count in each",375.00,,,0.00,0,"No","","MBD-X10SRA-O","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA2011-3:672042171583","SuperMicro MBD-X10SRA-F-O Xeon E5-2600 LGA2011-3 C612 DDR4 SATA PCIE ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SuperMicro MBD-X10SRA-F-O Xeon E5-2600 LGA2011-3 C612 DDR4 SATA PCIE ATX Retail",0,"each (ea)","Count in each",418.75,,,0.00,0,"No","","MBD-X10SRA-F-O","No",,,,,,
,"Active","Inventory Part","Motherboard:AM3+",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",19.62,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Motherboard:AM3+:889349413081","Asus M5A78L-M PLUS/USB3 AM3+ Desktop Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus M5A78L-M PLUS/USB3 AM3+ Desktop Motherboard",0,"each (ea)","Count in each",90.99,,,0.00,0,"No","","M5A78L-MPLUS/USB3","No",,"105/0323","107",,,
,"Active","Inventory Part","Motherboard:LGA1151",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:Z390 I AORUS PRO WIFI","Gigabyte Motherboard Z390 I AORUS PRO WIFI Intel Core i9/ i7/ i5/ i3 LGA1151 Z390 32GB DDR4 mini...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Motherboard Z390 I AORUS PRO WIFI Intel Core i9/ i7/ i5/ i3 LGA1151 Z390 32GB DDR4 mini...",24,"each (ea)","Count in each",208.00,,,0.00,0,"No","","Z390 I AORUS PRO WIFI","No",,"218/0603","219",,,"Z390 I AORUS PRO WIFI"
,"Active","Inventory Part","Motherboard:LGA1151:TUF Z390M-PRO GAMING (Wi-Fi)","Asus TUF Z390M-PRO GAMING (Wi-Fi) LGA1151 (Intel 8th and 9th Gen) DDR4 mATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus TUF Z390M-PRO GAMING (Wi-Fi) LGA1151 (Intel 8th and 9th Gen) DDR4 mATX Motherboard",0,"each (ea)","Count in each",238.88,,,0.00,0,"No","","TUF Z390M-PRO GAMING (Wi-Fi)","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:MAG Z390 TOMAHAWK","MSI MB Z390TOMAHAWK MAG Z390 TOMAHAWK S1151 C9000 64G DR4 HDMI DP PCIE ATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI MB Z390TOMAHAWK MAG Z390 TOMAHAWK S1151 C9000 64G DR4 HDMI DP PCIE ATX",0,"each (ea)","Count in each",219.99,,,0.00,0,"No","","MAG Z390 TOMAHAWK","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:TUF Z390-PLUS GAMING (WI-FI)","ASUS TUF Z390-Plus Gaming (Wi-Fi) LGA1151 (Intel 8th,9th Gen) DDR4 DP HDMI M.2 Z390 ATX Motherbo...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS TUF Z390-Plus Gaming (Wi-Fi) LGA1151 (Intel 8th,9th Gen) DDR4 DP HDMI M.2 Z390 ATX Motherbo...",4,"each (ea)","Count in each",225.28,,,299.99,338.9887,"No","","TUF Z390-PLUS GAMING (WI-FI)","No",,"248/0519","249","299.99",,"TUF Z390-PLUS GAMING (WI-FI)"
,"Active","Inventory Part","Motherboard:LGA1151:Z390 GAMING X","Gigabyte MB Z390 GAMING X Intel GbE LAN with cFosSpeed","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte MB Z390 GAMING X Intel GbE LAN with cFosSpeed",0,"each (ea)","Count in each",198.00,,,0.00,0,"No","","Z390 GAMING X","No",,"218/0519","219",,,
,"Active","Inventory Part","Motherboard:LGA1151:ROG MAXIMUS XI HERO WI-FI","Asus Motherboard ROG Maximus XI Hero Wi-Fi LGA1151 Z390 DDR4","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Motherboard ROG Maximus XI Hero Wi-Fi LGA1151 Z390 DDR4",0,"each (ea)","Count in each",375.00,,,0.00,0,"No","","ROG MAXIMUS XI HERO WI-FI","No",,,,,,
